"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"438","RT @aquatic_ambi: honey, i'm hooome~!♡
#BreathoftheWild #NintendoSwitch https://t.co/52C89RhiJE",FALSE,0,NA,2018-05-06 17:27:40,FALSE,NA,"993180508992524289",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ahl9",302,TRUE,FALSE,NA,NA
"439","RT @ElectivirEmboar: I expected the Inklings to suddenly show up and join the fight here the first time I encountered this. #BreathoftheWil…",FALSE,0,NA,2018-05-06 17:27:34,FALSE,NA,"993180484271140864",NA,"<a href=""http://apps.burndive.com/p/sheikahmemories.html"" rel=""nofollow"">BOTW Retweeter</a>","SheikahMemories",1,TRUE,FALSE,NA,NA
"440","I expected the Inklings to suddenly show up and join the fight here the first time I encountered this.… https://t.co/esDT6BKRdg",FALSE,1,NA,2018-05-06 17:27:33,TRUE,NA,"993180481574195200",NA,"<a href=""https://www.nintendo.com/countryselector"" rel=""nofollow"">Nintendo Switch Share</a>","ElectivirEmboar",1,FALSE,FALSE,NA,NA
"441","RT @aquatic_ambi: honey, i'm hooome~!♡
#BreathoftheWild #NintendoSwitch https://t.co/52C89RhiJE",FALSE,0,NA,2018-05-06 17:27:03,FALSE,NA,"993180355350933506",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zarkann242",302,TRUE,FALSE,NA,NA
"442","RT @ssobydalim: ...so this exists in zelda huh? #BreathoftheWild #NintendoSwitch https://t.co/shEurYSlTP",FALSE,0,NA,2018-05-06 17:25:24,FALSE,NA,"993179940647391232",NA,"<a href=""http://apps.burndive.com/p/sheikahmemories.html"" rel=""nofollow"">BOTW Retweeter</a>","SheikahMemories",1,TRUE,FALSE,NA,NA
"443","...so this exists in zelda huh? #BreathoftheWild #NintendoSwitch https://t.co/shEurYSlTP",FALSE,0,NA,2018-05-06 17:25:24,FALSE,NA,"993179938252451841",NA,"<a href=""https://www.nintendo.com/countryselector"" rel=""nofollow"">Nintendo Switch Share</a>","ssobydalim",1,FALSE,FALSE,NA,NA
"444","RT @MarcieJing: Couldn't find the last shrine #BreathoftheWild #NintendoSwitch https://t.co/zSM5ptkfEg",FALSE,0,NA,2018-05-06 17:23:41,FALSE,NA,"993179505576427520",NA,"<a href=""http://apps.burndive.com/p/sheikahmemories.html"" rel=""nofollow"">BOTW Retweeter</a>","SheikahMemories",1,TRUE,FALSE,NA,NA
"445","Couldn't find the last shrine #BreathoftheWild #NintendoSwitch https://t.co/zSM5ptkfEg",FALSE,1,NA,2018-05-06 17:23:40,FALSE,NA,"993179502921400321",NA,"<a href=""https://www.nintendo.com/countryselector"" rel=""nofollow"">Nintendo Switch Share</a>","MarcieJing",1,FALSE,FALSE,NA,NA
"446","RT @aquatic_ambi: honey, i'm hooome~!♡
#BreathoftheWild #NintendoSwitch https://t.co/52C89RhiJE",FALSE,0,NA,2018-05-06 17:23:28,FALSE,NA,"993179453630156802",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShionLePunk",302,TRUE,FALSE,NA,NA
"447","RT @HyruleFaces: Damn.....
#BreathoftheWild #NintendoSwitch https://t.co/rt1EQ7mTH5",FALSE,0,NA,2018-05-06 17:22:30,FALSE,NA,"993179208863043584",NA,"<a href=""http://apps.burndive.com/p/sheikahmemories.html"" rel=""nofollow"">BOTW Retweeter</a>","SheikahMemories",1,TRUE,FALSE,NA,NA
"448","Damn.....
#BreathoftheWild #NintendoSwitch https://t.co/rt1EQ7mTH5",FALSE,1,NA,2018-05-06 17:22:29,FALSE,NA,"993179205960544256",NA,"<a href=""https://www.nintendo.com/countryselector"" rel=""nofollow"">Nintendo Switch Share</a>","HyruleFaces",1,FALSE,FALSE,NA,NA
"449","RT @aquatic_ambi: honey, i'm hooome~!♡
#BreathoftheWild #NintendoSwitch https://t.co/52C89RhiJE",FALSE,0,NA,2018-05-06 17:21:00,FALSE,NA,"993178831296106497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elisebby01",302,TRUE,FALSE,NA,NA
"450","RT @ElectivirEmboar: Yeah, buddy! Go save us all from the Calamity with that legendary piece of wood. Guardians be damned, eh? #Breathofthe…",FALSE,0,NA,2018-05-06 17:20:23,FALSE,NA,"993178676291293184",NA,"<a href=""http://apps.burndive.com/p/sheikahmemories.html"" rel=""nofollow"">BOTW Retweeter</a>","SheikahMemories",4,TRUE,FALSE,NA,NA
"451","Yeah, buddy! Go save us all from the Calamity with that legendary piece of wood. Guardians be damned, eh?… https://t.co/1X8S1rwzPi",FALSE,7,NA,2018-05-06 17:20:22,TRUE,NA,"993178672696774656",NA,"<a href=""https://www.nintendo.com/countryselector"" rel=""nofollow"">Nintendo Switch Share</a>","ElectivirEmboar",4,FALSE,FALSE,NA,NA
