"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"908","RT @piyochinpou: Commission for @kapowkatherine 
Thank you for ordering! Ì†ΩÌ∞£
(Commissioned by @ShadowSlash1783 )
#splatoon #splatoon2 #drawin‚Ä¶",FALSE,0,NA,2018-05-05 23:48:26,FALSE,NA,"992913942564384768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CC_DC124",18,TRUE,FALSE,NA,NA
"909","RT @LovelyxAlmonds: my thots Ì†æÌ∂ëÌ†ΩÌ∞ôÌ†ΩÌ≤ïÌ†ΩÌ≤ï
#Splatoon #Splatoon2 https://t.co/1Vmheu7miX",FALSE,0,NA,2018-05-05 23:48:13,FALSE,NA,"992913890756452352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The_Epic_Espeon",10,TRUE,FALSE,NA,NA
"910","RT @inferio_R: #LWA
#LWA_jp 
#Splatoon 2
I want to play Splatoon 2, but I no money and no time.Go to school let me feel tired(my English is‚Ä¶",FALSE,0,NA,2018-05-05 23:45:26,FALSE,NA,"992913190660034562",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CaptainXav13r",14,TRUE,FALSE,NA,NA
"911","RT @superpooper24: Drew my Ink-sona the other day epic time!
#Splatoon #Splatoon2 https://t.co/EMq7nI2diZ",FALSE,0,NA,2018-05-05 23:44:41,FALSE,NA,"992912999345213440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CaptainXav13r",1,TRUE,FALSE,NA,NA
"912","RT @Geo_Exe: [SPLATRUMPET] I love this meme XD
---
@SplatoonJP @SplatoonNews #Splatoon #Nintendo #NintendoSwitch https://t.co/ji1rEkbgX7",FALSE,0,NA,2018-05-05 23:41:15,FALSE,NA,"992912138057453568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AfamDrank",8736,TRUE,FALSE,NA,NA
"913","RT @TwiliShady: Ì†ΩÌ≤öKazu and SunÌ†ΩÌ≤ú #Splatoon https://t.co/OqdPkXDnts",FALSE,0,NA,2018-05-05 23:40:24,FALSE,NA,"992911921023250433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cannibalmonstro",23,TRUE,FALSE,NA,NA
"914","Drew my Ink-sona the other day epic time!
#Splatoon #Splatoon2 https://t.co/EMq7nI2diZ",FALSE,1,NA,2018-05-05 23:37:40,FALSE,NA,"992911237112651776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","superpooper24",1,FALSE,FALSE,NA,NA
"915","[STREAM ON!] #SPLATFEST! Especial Tortugas NINJAS! Raph VS Leo #Splatoon #Splatoon2 #Nintendo #Twitch‚Ä¶ https://t.co/3qH4SkMi96",FALSE,1,NA,2018-05-05 23:37:16,TRUE,NA,"992911135434141697",NA,"<a href=""http://player.me"" rel=""nofollow"">playerdotme</a>","OtoshiGodGames",0,FALSE,FALSE,NA,NA
"916","[STREAM ON!] #SPLATFEST! Especial Tortugas NINJAS! Raph VS Leo #Splatoon #Splatoon2 #Nintendo #Twitch https://t.co/mxV40gZ9Om",FALSE,0,NA,2018-05-05 23:36:52,FALSE,NA,"992911031906140160",NA,"<a href=""http://player.me"" rel=""nofollow"">playerdotme</a>","OtoshiGodGames",0,FALSE,FALSE,NA,NA
"917","RT @WasaWasii: S4 x TMNT Splatfest #splatfest #splatoon #splatoonmanga

I am so done with this Splatfest tbh .__. https://t.co/TCXbB6Pc8g",FALSE,0,NA,2018-05-05 23:35:33,FALSE,NA,"992910703940878336",NA,"<a href=""http://yoshika23218.com/"" rel=""nofollow"">twitcle plus</a>","5656bomb",103,TRUE,FALSE,NA,NA
"918","RAPH VS LEO! (Splatfest Stream!) https://t.co/umTyC5Ifn8 #Splatfest #NintendoSwitch #splatoon #streaming",FALSE,0,NA,2018-05-05 23:25:45,FALSE,NA,"992908235089874951",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ilovelions320",0,FALSE,FALSE,NA,NA
"919","RT @Geo_Exe: [SPLATRUMPET] I love this meme XD
---
@SplatoonJP @SplatoonNews #Splatoon #Nintendo #NintendoSwitch https://t.co/ji1rEkbgX7",FALSE,0,NA,2018-05-05 23:22:37,FALSE,NA,"992907446392885249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StarryLunaris",8736,TRUE,FALSE,NA,NA
"920","RT @Geo_Exe: [SPLATRUMPET] I love this meme XD
---
@SplatoonJP @SplatoonNews #Splatoon #Nintendo #NintendoSwitch https://t.co/ji1rEkbgX7",FALSE,0,NA,2018-05-05 23:19:46,FALSE,NA,"992906729523425280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnzardinhoYEEZY",8736,TRUE,FALSE,NA,NA
"921","RT @piyochinpou: Drawing for @Bean___Boy
Thank you for always playing salmon run with me! He always manages to carry a lot of golden eggs.‚Ä¶",FALSE,0,NA,2018-05-05 23:17:08,FALSE,NA,"992906066160582656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Particula824",21,TRUE,FALSE,NA,NA
"922","RT @NerdPrinceAlec: Shaded commission for @xGrimHumorx for her and her gf @spookachu 's anniversary tysm for commissioning me and i hope yo‚Ä¶",FALSE,0,NA,2018-05-05 23:17:03,FALSE,NA,"992906044979449856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xGrimHumorx",6,TRUE,FALSE,NA,NA
"923","RT @Geo_Exe: [SPLATRUMPET] I love this meme XD
---
@SplatoonJP @SplatoonNews #Splatoon #Nintendo #NintendoSwitch https://t.co/ji1rEkbgX7",FALSE,0,NA,2018-05-05 23:16:53,FALSE,NA,"992906005112487936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uoriu_uirou",8736,TRUE,FALSE,NA,NA
"924","And the last four #Splatoon weapon figures I have. Wouldn't mind getting  those #Splatoon2 weapon figures. #Nintendo https://t.co/k1fli9UfDk",FALSE,0,NA,2018-05-05 23:15:05,FALSE,NA,"992905551305674752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NGamerCole",0,FALSE,FALSE,NA,NA
